TAHUN,NOMOR_URUT,DAERAH,PAJAK_ANGGARAN,PAJAK_REALISASI,RETRIBUSI_ANGGARAN,RETRIBUSI_REALISASI,KEKAYAAN_ANGGARAN,KEKAYAAN_REALISASI,LAIN_ANGGARAN,LAIN_REALISASI
2024,16,Kab. Sukabumi,299917285620.0,289463691722.0,367914960030.0,301276759099.0,11557300000.0,10725738179.0,38977915472.0,148901054150.0
2024,17,Kab. Sumedang,261282748512.0,239412061201.0,313146060902.0,281082236396.0,12785454466.0,11880680700.0,23993914215.0,11004100674.69
2024,18,Kab. Tasikmalaya,110710124764.0,104211453805.0,244931878724.0,165743708469.0,25815978806.0,25815979302.0,13229702169.0,11602365735.05
2024,19,Kota Bandung,2658126837178.0,2398974264375.0,714376992032.0,548379102036.9,19225897329.0,16105401199.0,57397064943.0,127548003466.0
2024,20,Kota Banjar,25955251000.0,25191156364.0,11375895600.0,10858988186.0,6170625571.0,4170625571.0,129664072772.0,89675202626.0
2024,21,Kota Bekasi,2699791241904.0,2039656052576.0,552173962367.0,504569555259.0,14921251298.0,13545399885.0,83349673983.0,63483530958.0
2024,22,Kota Bogor,984800000000.0,973768860850.0,417231785419.0,417445452990.24,34537163762.0,34287164524.0,24531114681.0,33194600945.0
2024,23,Kota Cimahi,216900000000.0,241963706508.0,193008941285.0,215584417401.0,10571076808.0,10571076808.0,8638706519.0,13763418183.0
2024,24,Kota Cirebon,281507565359.0,226058293884.0,329481994624.0,317062939456.0,15900000000.0,8570399813.0,27048810165.0,6986204357.0
2024,25,Kota Depok,1527582684411.0,1457796586365.0,261621507453.0,195793609875.0,19016816722.0,19144782326.0,34555629459.0,170218471637.0
2024,26,Kota Sukabumi,74621014217.0,81185960291.0,30255689110.0,34946166869.0,4942863937.0,4942863937.0,303857300469.0,315901639452.0
2024,27,Kota Tasikmalaya,163574975200.0,169039332962.0,191037673605.0,168188689712.06,6798558734.0,6798537734.0,10555528914.0,7697175948.0
2024,XIII,Prov. Banten,8614911017911.0,8551904015356.0,228333727283.0,238942579010.5,51909734739.0,51909734739.0,316793757106.0,181009017355.42
2024,1,Kab. Lebak,197100000000.0,145049364021.0,258211176332.0,231140516308.0,6255719809.0,6012475617.0,12535612055.0,13099875355.68
2024,2,Kab. Pandeglang,97873252178.0,77682914485.0,31256978426.0,18067757670.0,17112293126.0,13520473882.0,206306446035.0,97922084310.0
2024,3,Kab. Serang,789769680391.0,573257134656.0,350923371865.0,297251825028.0,19600932217.0,19600932217.0,18648385082.0,11856856074.0
2024,4,Kab. Tangerang,3356450000000.0,3615835888430.0,171184828441.0,210768209296.0,59751303034.0,60606042461.0,710565604796.0,728020859855.54
2024,5,Kota Cilegon,1068921449179.0,582234881323.0,124320308090.0,124419464422.0,22301609214.0,22301609214.0,8619235291.0,12624433015.0
2024,6,Kota Serang,220382187925.0,221367208783.01,57011549106.0,46735949633.34,1425299962.0,1045731389.0,16102946246.0,15741942033.13
2024,7,Kota Tangerang,2003300000000.0,2079123320223.0,249232330930.0,168390236387.0,15723830122.0,16064675538.0,53883790279.0,153068217881.0
2024,8,Kota Tangerang Selatan,2000049897583.0,2093592138119.0,136396728050.0,121879052597.0,701475939.0,701475939.0,137021654890.0,117024030329.0
2024,XIV,Prov. Jawa Tengah,15471102880000.0,14209868916041.0,2050687360000.0,2318799315818.0,687752278000.0,687813166201.0,384520107000.0,431224207027.0
2024,1,Kab. Banjarnegara,85978600000.0,86244874504.0,185812685000.0,264733760448.0,22922000000.0,22924652924.0,83986243000.0,10416160902.0
2024,2,Kab. Banyumas,337100000000.0,322863375120.0,529349248423.0,395968047395.0,27902435800.0,28191432745.0,52857186000.0,21474664227.0
2024,3,Kab. Batang,153366894000.0,162356389961.0,161542542588.0,167962689497.67,16602120002.0,16607120002.0,3899000000.0,10568815048.98
2024,4,Kab. Blora,81550000000.0,90268425222.0,238505000000.0,220542846200.0,98164000000.0,98214926711.0,9569564000.0,11767547109.0
2024,5,Kab. Boyolali,187765000000.0,181071615170.0,300393055000.0,286860303570.0,25810000000.0,26066085319.0,11971222000.0,11730879816.0
2024,6,Kab. Brebes,220000000000.0,200546017577.0,367063183920.0,378528978210.0,22000617011.0,19241056066.0,2695612243.0,50799767561.06
2024,7,Kab. Cilacap,324000000000.0,339712965158.0,345754567334.0,304169742759.62,58537364573.0,57684612463.0,108663807314.0,103142619788.78
2024,8,Kab. Demak,194344795000.0,223506943362.0,29172710000.0,40972036564.0,32858166000.0,32847401892.0,270233962341.0,297553286784.42
2024,9,Kab. Grobogan,168510000000.0,183227411712.0,242945222422.0,262678460764.0,35514160000.0,35514162963.0,7823800000.0,11051020538.0
2024,10,Kab. Jepara,192122566981.0,198253689501.0,261886186856.0,278252385410.0,11293642397.0,11293642398.0,7816263410.0,9968623835.0
2024,11,Kab. Karanganyar,217700930000.0,245820209492.0,188926096068.0,143995001503.0,21037753463.0,21556721990.0,9261075300.0,43056515498.0
2024,12,Kab. Kebumen,142880000000.0,130854282407.0,34328188000.0,31388353627.0,21751620000.0,21856399056.0,268233162000.0,302874112852.0
2024,13,Kab. Kendal,280288146010.0,221588802930.0,241201973348.0,197900835488.0,27396673645.0,27396673646.0,9694842276.0,9304980920.0
2024,14,Kab. Klaten,169000000000.0,180191372751.0,158280401599.0,148178216179.0,16916183332.0,23716628018.0,20709319991.0,18549704927.0
2024,15,Kab. Kudus,187898112000.0,199346476225.0,287334726000.0,317767347159.0,10840768000.0,10840770453.0,21323083623.0,18005399766.0
2024,16,Kab. Magelang,197862918270.0,208501749502.0,260167507636.0,238957999948.0,33095080477.0,33095080432.0,21638202310.0,15178327282.0
2024,17,Kab. Pati,141529048500.0,166144916100.0,236715402500.0,236785888089.0,29863469000.0,36589017334.0,8057236000.0,12878056281.0
2024,18,Kab. Pekalongan,114476214000.0,121973714843.0,27144194780.0,16354519838.0,11973864800.0,10773199567.0,290997989400.0,175281604108.11
2024,19,Kab. Pemalang,484666164778.0,484488924605.0,356792057565.0,203109113115.58,49105259793.0,27000995876.55,149001932501.0,148601787443.54
2024,20,Kab. Purbalingga,80237226000.0,86006915749.0,174803803000.0,184523561178.97,21449052000.0,21449060132.0,57217248000.0,61433380852.38
2024,21,Kab. Purworejo,108888556465.0,104217550433.0,323475535932.0,319159405483.0,16119649872.0,16119649871.0,7068533016.0,9070132614.0
2024,22,Kab. Rembang,143016000000.0,116342642385.0,33203500000.0,16194918297.5,25624191148.0,11645572806.0,221959260000.0,214011275151.59
2024,23,Kab. Semarang,298998057000.0,290548260147.0,293706148250.0,260871593652.0,13110000000.0,13652108236.0,7195631000.0,10412024431.0
2024,24,Kab. Sragen,145250000000.0,158045374844.0,111494532347.0,103930956578.0,31999393045.0,16934535174.0,160696700240.0,148927471840.0
2024,25,Kab. Sukoharjo,275850000000.0,294387469060.0,53619835232.0,21838756786.0,42298309636.0,42298309636.0,114865181675.0,115416492414.0
2024,26,Kab. Tegal,222948270000.0,207849187922.0,310318349000.0,355446737835.47,19171104000.0,19597159894.0,8286066011.0,17762418304.0
2024,27,Kab. Temanggung,78370855400.0,76926746042.0,10969140000.0,10925370668.0,22645578254.0,22645578254.0,246693370202.0,278354695054.0
2024,28,Kab. Wonogiri,66345000000.0,76723921290.0,186999871835.0,193294153853.0,20539654954.0,23000623622.0,9882374850.0,16443023588.0
2024,29,Kab. Wonosobo,71655000000.0,75758397770.0,203206238087.0,194383218200.0,25464935245.0,25809039238.0,14271932788.0,9137502356.0
2024,30,Kota Magelang,59010000000.0,58993684736.0,249830389643.0,246022726487.0,11972673000.0,4402754501.0,9045705000.0,12304761054.0
2024,31,Kota Pekalongan,107200000000.0,111701912911.0,142657055000.0,138801777539.0,7197536000.0,7197597251.0,7835625000.0,5303566593.0
2024,32,Kota Salatiga,88044163163.0,96219165860.0,164333407363.0,182807782282.0,23792126002.0,23424606758.0,14631914033.0,11476181909.0
2024,33,Kota Semarang,2389028620494.0,2198600674075.0,666899665632.0,536159128728.0,79688418778.0,83624549830.0,27697819501.0,57028462873.0
2024,34,Kota Surakarta,565350000000.0,464193427858.0,85602913011.0,78556516202.0,18905378622.0,18905378623.0,223327842348.0,79655431225.33
2024,35,Kota Tegal,143622127566.0,125888804143.0,248598982202.0,227061223976.0,21208899000.0,21541581163.0,11220731000.0,4017096155.0
2024,XV,Prov. DI Yogyakarta,2059869703526.0,2157532293945.0,73205530203.0,74059521764.0,121749510238.0,120935677671.93,99157677101.0,122647889297.7
2024,1,Kab. Bantul,267000000000.0,295769695357.8,323698865552.0,307612056781.0,20199694868.0,20083794982.3,7711526699.0,15038302976.16
2024,2,Kab. Gunung Kidul,85030500000.0,85724575940.0,137358801068.0,140866463015.0,18349052928.0,18349045772.0,50187271117.0,55963629432.0
2024,3,Kab. Kulon Progo,113474897520.0,91699175650.0,189103516456.5,215272262235.09,19733013941.0,19830696838.06,29276794446.78,31290745124.38
2024,4,Kab. Sleman,869022775000.0,851515175943.0,233738500268.0,250855652854.0,42893103269.0,43658935550.82,53981110997.0,38104547089.13
2024,5,Kota Yogyakarta,532000000000.0,575866739701.0,67893391760.0,76229748074.0,32309323293.3,31847065857.26,148852129530.0,171379822942.25
2024,XVI,Prov. Jawa Timur,17242259690507.0,19102764790634.0,2731153176209.0,3088014659577.88,473110452418.0,471687455732.72,643169601909.0,798455047492.89
2024,1,Kab. Bangkalan,77911414496.0,69144160350.0,320988994831.0,295115776834.0,4658837717.0,4751636805.0,3485745329.0,5643812217.0
2024,2,Kab. Banyuwangi,273401871960.0,300796858832.0,300968442240.0,263936669945.1,24950000000.0,23774290840.03,30679685800.0,9006835017.79
2024,3,Kab. Blitar,135018539103.0,133915663108.56,307830287100.0,245236526444.35,2535842076.05,2535842076.05,14141386644.0,14054726176.63
2024,4,Kab. Bojonegoro,157634030745.0,183582947627.4,51411895985.0,40275901284.0,156872525283.0,157324704423.48,538083107751.0,561847981671.04
2024,5,Kab. Bondowoso,55017001360.0,41121544727.0,28017854910.0,25758786851.24,4743208145.0,4743208147.23,147757933321.0,116027294148.21
2024,6,Kab. Gresik,1038700000000.0,960447713280.0,236145900000.0,118008753104.6,12645000000.0,12267234269.3,310353235728.0,294302786446.86
2024,7,Kab. Jember,345550000000.0,301945235807.0,49862544920.0,19486172229.0,7439012400.0,7584439331.25,525828695590.0,444943929148.07
2024,8,Kab. Jombang,194080000000.0,187950377399.0,17732270723.0,20168231938.96,7384450497.0,7283403750.66,365778434092.0,360234667357.28
2024,9,Kab. Kediri,304720000000.0,293049195122.0,29753090650.0,32131682401.0,13227527771.0,12757923367.6,345172063880.0,353650168187.59
2024,10,Kab. Lamongan,172098755489.0,177553111276.0,19401038840.0,17865469472.0,23983767826.0,21206931503.21,346166273830.0,342909064667.73
2024,11,Kab. Lumajang,105205000000.0,116120716102.0,258266165391.0,263538757429.74,6604737583.0,6754756552.09,5738022287.0,7164875604.56
2024,12,Kab. Madiun,103300000000.0,103106242722.0,22232083726.0,11455831674.0,8328111341.0,8481803579.25,223646718259.0,197717329047.7
2024,13,Kab. Magetan,72470850000.0,78959641908.0,30169538000.0,29477817068.0,3908462405.76,4736297848.34,158950307470.0,170625833886.19
2024,14,Kab. Malang,484666164778.0,526557109019.0,356792057565.0,222200169086.58,49105259793.0,27330995876.55,149001932501.0,160752421361.48
2024,15,Kab. Nganjuk,153308200000.0,143224011401.0,306950339998.0,279771430232.94,4641297791.0,4641297791.06,16671690208.0,15008835766.67
2024,16,Kab. Ngawi,94965500000.0,99095184105.8,13022359000.0,15210067856.0,14056962631.0,14048781126.05,209383812676.0,178980756567.61
2024,17,Kab. Pacitan,52335271300.0,52335361829.27,54042447150.0,45964857767.66,2900000000.0,3101336168.69,108355434157.0,98148629517.25
2024,18,Kab. Pamekasan,55965550000.0,59331041323.0,245776457814.0,237400152216.0,2280431548.0,2325576353.92,8200174399.0,7535851097.31
2024,19,Kab. Pasuruan,528588888888.0,518525830976.02,329508011533.0,372483026297.22,4654760005.0,5137050127.0,11490087899.0,8678336155.75
2024,20,Kab. Ponorogo,122488518685.0,122465298935.0,249561832255.0,198198875951.32,1883367866.0,1283367866.44,10478094113.0,5489829172.35
2024,21,Kab. Probolinggo,91622924866.0,104459105973.05,24424414300.0,25284101229.0,6616387067.0,6906966783.06,213416608300.0,212057114667.23
2024,22,Kab. Sampang,37570000000.0,35687984068.1,308709135966.0,260598522531.0,9500000000.0,6875655664.27,6441504684.0,6423711563.61
2024,23,Kab. Sidoarjo,1236250000000.0,1407663067473.4,811670795854.0,861595661847.07,38294754513.0,38107714620.5,31860504095.0,45692338032.79
2024,24,Kab. Situbondo,90939883159.0,56445674169.0,16194166233.0,10679501761.42,5040272639.0,5118248282.27,188862197969.0,163365507135.55
2024,25,Kab. Sumenep,45708496000.0,53588069906.48,201408268433.0,222548214338.27,13942861230.0,13742861230.09,11686156902.0,13285641634.23
2024,26,Kab. Trenggalek,56765000000.0,52831012776.0,20750631246.0,19399714951.0,5714447426.0,6365697365.69,210106802315.0,170409966417.84
2024,27,Kab. Tuban,347654000000.0,350017314534.0,306101400004.0,77798763978.0,19012223384.0,19310086377.81,11110126102.0,198650666356.0
2024,28,Kab. Tulungagung,154925000000.0,166808136448.0,457494282967.0,470660082411.3,7247861023.0,7247861023.38,7115093625.0,13738511022.69
2024,29,Kab. Mojokerto,389044500000.0,395837254177.5,306387556951.0,305824957703.91,11207692994.0,11207692993.61,4334500000.0,7745593702.85
2024,30,Kota Batu,240651738451.0,236648389227.0,28482488599.0,9687655470.0,3658833007.99,3658833007.99,8467518972.0,6818755301.42
2024,31,Kota Blitar,49606982952.0,52686647680.87,117828811800.0,99497021327.0,1469069219.0,979436641.76,6480240326.0,5753631082.78
2024,32,Kota Kediri,142673378814.0,149065798766.0,18859545160.0,23209113784.11,2800182066.0,2800182066.32,185571749739.0,214758427071.84
2024,33,Kota Madiun,109603926000.0,121651792796.0,136312408000.0,138895835650.97,14127425900.0,13456071814.53,2239218033.0,5218652671.47
2024,34,Kota Malang,845500000000.0,694253010377.75,52988018750.0,57835805841.82,30219416507.0,31413404192.61,81989312734.9,101433187386.5
2024,35,Kota Mojokerto,88815600000.0,90932035741.0,159944516261.0,148077037194.0,3921070337.0,3921070336.0,24936838145.0,21423263653.0
2024,36,Kota Pasuruan,54865459000.0,56960527326.9,106891164867.0,93075233953.0,6704984579.0,6298287299.13,7707295944.0,6656961280.11
2024,37,Kota Probolinggo,60341856147.0,56039363841.0,16832371420.0,18746173345.0,1609872868.0,1539068149.53,127996069280.0,109371731749.29
2024,38,Kota Surabaya,5168983486267.0,4784143630204.0,413533091681.0,304709225087.62,190042923841.0,195348090465.23,814105162258.0,764652333481.93
2025,XI,Prov. DKI Jakarta,48000000000000.0,23344072892011.0,1449458173488.0,493276215695.0,774000000000.0,38518059340.0,3964291353336.0,2213376850206.0
2025,XII,Prov. Jawa Barat,17500724356809.0,7738409293418.0,864654997997.0,324570013216.0,410640579501.0,349230992114.0,531765126324.0,331621883653.0
2025,1,Kab. Bandung,1316616837101.0,437679465583.0,579459042465.0,295935879668.14,112612499153.0,74953781362.0,20488016963.0,29493685851.0
2025,#REF!,Kab. Bandung Barat,741518755652.0,270710006442.0,194607048593.0,6696771903.0,1253070525.0,24000000.0,14642836786.0,5139009891.0
2025,#REF!,Kab. Bekasi,3679068431493.0,1371326039486.0,465092018388.0,51573738524.0,10228000000.0,7739202972.0,20000000000.0,87235261537.0
2025,#REF!,Kab. Bogor,3817688382057.0,2020555520257.0,1114295244174.0,431216457482.0,81939611038.0,18563031282.0,131606928597.0,61643590380.7
2025,#REF!,Kab. Ciamis,140445964600.0,68215091464.0,217045005051.0,76966830838.0,4306372939.0,3135506679.0,5049283969.0,16903342332.0
2025,#REF!,Kab. Cianjur,421687937078.0,174856580195.0,517050123682.0,171387540678.0,10000000000.0,8748383573.0,202052316594.0,77362730034.52
2025,#REF!,Kab. Cirebon,587949082583.0,247127869643.0,455372410642.0,125393170551.02,15853360903.0,15111908406.0,8740314087.0,20746688591.0
2025,#REF!,Kab. Garut,314495819085.0,101018823967.0,371046512196.0,165099054918.0,7336469580.0,4225251756.0,7792995286.0,14325246051.0
2025,#REF!,Kab. Indramayu,329324538811.0,144114078803.0,443276386759.0,112420216719.0,13470551161.0,8129980741.0,15087471000.0,8642856707.0
2025,#REF!,Kab. Karawang,1764341790450.0,923081775560.0,299012902472.0,172065043980.0,14195891565.0,5686656492.0,16047429425.0,18363226265.11
2025,#REF!,Kab. Kuningan,212452542278.0,99182081417.0,37469307969.0,3249477151.0,7465542192.0,6667050641.0,188272924232.0,78388685327.0
2025,#REF!,Kab. Majalengka,255578303158.0,109825666989.0,380115009928.44,173695217667.0,9609821310.0,6217081147.0,10891709220.84,6452659944.46
2025,#REF!,Kab. Pangandaran,110349557960.0,51415492079.0,162982520710.0,26892638944.0,820000000.0,226494417.0,2089868749.0,8581505709.0
2025,#REF!,Kab. Purwakarta,529091636852.0,201570062426.0,42794238233.0,21172673978.0,7635881071.0,6302871569.0,231263479657.0,74583004051.0
2025,#REF!,Kab. Subang,488136004574.0,223887180649.0,235107216865.0,82298759939.0,20071169400.0,5754143037.0,73030860951.0,30619062619.0
2025,#REF!,Kab. Sukabumi,443656072547.0,224299875422.0,373932314583.0,195123657620.0,11202474953.0,10389338141.0,13505999981.0,22816666223.0
2025,#REF!,Kab. Sumedang,335877042225.0,110175046641.0,335006946517.0,121021423395.0,13236555322.0,4198393108.0,6944700000.0,5311406087.01
2025,#REF!,Kab. Tasikmalaya,183021446016.0,80318212203.0,262205050047.0,88235285064.0,28524687846.0,14013165640.0,9458401760.0,3927962230.28
2025,#REF!,Kota Bandung,3379066179476.0,1295399864729.0,650611920202.0,211976605650.0,21159611200.0,18449658346.0,68185204943.0,43815764275.0
2025,#REF!,Kota Banjar,40280516402.0,17534493866.0,27849163355.0,8125364645.0,5500000000.0,3740618937.0,105148805120.0,46002215667.0
2025,#REF!,Kota Bekasi,3555302119118.0,1351956501831.0,480522450900.0,249242351240.0,16238744000.0,5697176598.0,42280994100.0,66556462322.0
2025,#REF!,Kota Bogor,1224732427374.0,590181760649.0,395084298949.0,243849228270.92,36118899553.0,5981852544.0,10740080955.0,26185197543.0
2025,#REF!,Kota Cimahi,322135093659.0,159144791416.0,189481122785.0,84587280327.0,11627628409.0,9481160420.0,42177957978.0,3425839330.0
2025,#REF!,Kota Cirebon,384669545456.0,154113151197.0,339822727989.0,86341036205.0,15900000000.0,1726174355.0,39487655913.0,8532875878.0
2025,#REF!,Kota Depok,2020443817376.0,856226251201.0,291415718221.0,72748387734.0,22016816722.0,22089910672.0,14658101579.0,88934197841.0
2025,#REF!,Kota Sukabumi,102382037679.0,59641411302.0,36354805378.0,16157694646.0,4753064486.0,3513960244.0,309312697785.0,118569455868.0
2025,#REF!,Kota Tasikmalaya,231050294492.0,81294413433.0,201913388213.0,20241613992.0,6798558734.0,5732059363.0,322095400.0,14031989183.0
2025,XIII,Prov. Banten,6229870863437.0,2756228529820.0,284752691760.0,102846483630.84,62058600000.0,49444843331.0,1743093370573.0,205080286207.23
2025,1,Kab. Lebak,248619758261.0,99987383775.32,272265551977.0,101695590079.0,6637561840.0,3426529805.0,1239500000.0,3149074163.24
2025,#REF!,Kab. Pandeglang,171585827660.0,67552105323.0,23026979392.0,5876870756.0,18712350200.0,9391355171.0,171649983970.0,7372712684.0
2025,#REF!,Kab. Serang,776707501032.0,323519348764.0,259335309589.0,100548256576.0,20076527000.0,13761430697.0,80738092417.0,33181563169.0
2025,#REF!,Kab. Tangerang,3763500000000.0,1771503920124.0,173297291886.0,85055601717.0,60509521940.0,27640353616.0,683958512062.0,357749463812.56
2025,#REF!,Kota Cilegon,852441609549.0,365835501099.0,130389906829.0,74429694755.0,26163404216.0,18252158676.0,21324138262.0,2291566895.0
2025,#REF!,Kota Serang,351300000000.0,117038983862.72,66640928250.0,23066723607.0,1308410992.0,629151223.0,5645646242.0,10247035048.36
2025,#REF!,Kota Tangerang,2792660929684.0,1248980203839.0,289952271509.0,76699668558.0,23467177212.0,11406377708.0,29695439705.0,144706542879.0
2025,#REF!,Kota Tangerang Selatan,2548478000000.0,1448088978279.0,144280359200.0,62149994021.0,735000000.0,629151223.0,87793862249.0,67107458027.55
2025,XIV,Prov. Jawa Tengah,12650725636000.0,5344742034673.0,1807585183000.0,1095850952318.0,707349144000.0,432126800551.0,377032903000.0,181831099626.0
2025,1,Kab. Banjarnegara,164220115300.0,56201630536.0,219580394000.0,80911226976.0,23760000000.0,22316054.0,9150162000.0,7389853638.0
2025,2,Kab. Banyumas,538655855427.0,0.0,544188550457.0,64398886309.0,31326114383.0,17599504132.0,51457186000.0,5010580011.0
2025,#REF!,Kab. Batang,230125000000.0,112294270400.0,157757588738.0,88254768486.0,17774761093.0,8696110528.0,6032457000.0,6974465411.58
2025,#REF!,Kab. Blora,134000000000.0,51376649834.0,250196000000.0,95326574562.0,100000000000.0,111387592920.0,4654000000.0,7897835215.0
2025,#REF!,Kab. Boyolali,250863463000.0,102160979603.0,318689225000.0,135404884271.0,22571300000.0,15921089597.0,10899981000.0,4322926762.0
2025,#REF!,Kab. Brebes,357000000000.0,116306965121.0,406657586737.0,166366575336.0,22764275046.0,8758935496.0,5508902582.0,988331498.46
2025,#REF!,Kab. Cilacap,490419979000.0,231061638013.0,378332875570.0,178947115875.0,61650000000.0,22004405121.0,98744303462.0,55725900481.53
2025,#REF!,Kab. Demak,274402717867.0,158240969138.0,292535653240.0,157524162107.6,34358166000.0,22899447221.0,5705249240.0,6000798121.0
2025,#REF!,Kab. Grobogan,291595012000.0,111527066425.0,250514246504.0,96271656233.0,34980434000.0,14136504161.0,7728030000.0,16672871200.0
2025,#REF!,Kab. Jepara,292408031500.0,155987587647.0,278439447331.0,151104216737.0,10921956475.0,5164530295.0,9412199528.0,5094879556.0
2025,#REF!,Kab. Karanganyar,316668063000.0,151024010029.0,186144234088.0,61685195273.0,19228683122.0,13302235471.0,4397275300.0,8143986332.0
2025,#REF!,Kab. Kebumen,231279999000.0,114583956639.0,282998137000.0,118572546986.0,25292867000.0,15278520282.0,7842348000.0,8755272788.0
2025,#REF!,Kab. Kendal,368932924435.0,138580087226.0,238575569038.0,103438592824.0,24561400000.0,13858252697.0,4769799900.0,16484624772.0
2025,#REF!,Kab. Klaten,298331879386.0,139011790027.0,175380676267.0,71975616012.0,19261992499.0,8216833303.0,14018252719.0,17126156898.0
2025,#REF!,Kab. Kudus,309338091000.0,115204203851.0,329611671476.0,141653502953.0,9031519000.0,6469913639.0,12027214000.0,2007502639.0
2025,#REF!,Kab. Magelang,295693741433.0,178736505761.0,255404554446.0,110606441756.0,36383590923.0,11643065965.0,12952111069.0,14132172011.0
2025,#REF!,Kab. Pati,255481320000.0,107990490581.0,257403938500.0,94656211088.0,29863469000.0,15411660985.0,5759222500.0,8443621606.0
2025,#REF!,Kab. Pekalongan,214750000000.0,89908636599.0,299473824875.0,42357389141.14,11369279451.0,5286161504.0,27512681336.0,9395209892.0
2025,#REF!,Kab. Pemalang,244058405000.0,71371664234.0,241905000000.0,13966262274.0,28812000000.0,13257335775.0,14998000000.0,10779306451.0
2025,#REF!,Kab. Purbalingga,158837000000.0,56983046185.0,165519199000.0,53053426746.46,22847965000.0,12533354995.0,53197430000.0,19413126254.03
2025,#REF!,Kab. Purworejo,170432135537.0,71719692546.0,314796958720.0,167014985391.0,16495361735.0,8791138502.0,3624180049.0,4354161243.0
2025,#REF!,Kab. Rembang,177386000000.0,60753575392.0,25054000000.0,7561302427.0,13317551792.0,7669498460.0,226729195000.0,111480120447.06
2025,#REF!,Kab. Semarang,428115134000.0,127575163178.0,291434304000.0,97499346742.0,13695199000.0,6350916218.0,7289794000.0,21142966121.0
2025,#REF!,Kab. Sragen,428115134000.0,154792226608.0,291434304000.0,122518188241.0,13695199000.0,8200330487.0,7289794000.0,21564169319.0
2025,#REF!,Kab. Sukoharjo,355012627000.0,118375218137.0,113938009694.0,7452711628.0,42607000568.0,22053189141.0,50756599975.0,6439757679.0
2025,#REF!,Kab. Tegal,370066609000.0,135416987448.0,309707181000.0,157721979234.0,17530000000.0,14373753430.0,9141862000.0,16004828434.0
2025,#REF!,Kab. Temanggung,138418634896.0,52186238853.0,198471211768.0,105905726531.0,21298004241.0,18730335896.0,53337154288.0,31442759018.0
2025,#REF!,Kab. Wonogiri,124920000000.0,67768085878.0,182605061322.0,86365557861.0,20539654954.0,10581309513.0,5687340771.0,6719461455.0
2025,#REF!,Kab. Wonosobo,129500911000.0,53799786473.0,202309853597.0,79365436604.0,27804572231.0,10077015436.0,4648638214.0,10762447063.0
2025,#REF!,Kota Magelang,96670100000.0,35112871547.0,242366051800.0,124003416895.0,12386623071.0,5819452001.0,8660000000.0,4108165899.0
2025,#REF!,Kota Pekalongan,148200000000.0,57672162808.0,144355743000.0,63842496355.0,7226934000.0,4146847749.0,4722522000.0,4328383288.0
2025,#REF!,Kota Salatiga,109263327376.0,49122758448.0,176728889664.0,64532363512.0,22744935000.0,14029657680.0,13169731600.0,4783422380.0
2025,#REF!,Kota Semarang,3040722250000.0,1322122595453.0,688841797729.0,244242846727.0,84386062278.0,29260116448.0,12312405000.0,72270039306.0
2025,#REF!,Kota Surakarta,640000000000.0,273540323114.0,89770003600.0,41933715444.0,19485081634.0,10277285573.0,181628048906.0,98015298905.38
2025,#REF!,Kota Tegal,192511370000.0,80458363298.0,237683979400.0,58117222259.0,23573026000.0,9868610729.0,4822900000.0,7629111963.0
2025,XV,Prov. DI Yogyakarta,1462082788059.0,693486057314.25,67968998020.0,30531790565.0,123993797426.0,123793196563.0,54195392429.0,44964152985.66
2025,1,Kab. Bantul,408211152680.0,196467300383.0,326428795450.0,128153432558.0,20199694868.0,20606126723.86,7536487148.0,11274661053.0
2025,2,Kab. Gunung Kidul,134901015260.0,36545300061.0,143563668798.0,48531369153.0,18576914981.0,11335344960.0,6468808135.0,7144032882.51
2025,3,Kab. Kulon Progo,145820896290.0,57395821006.0,210732864508.0,130723919954.0,17819305307.0,18259945294.0,7049295583.0,2942856254.27
2025,4,Kab. Sleman,1091770090300.0,494400411712.75,212194310650.0,108040809517.0,41594058198.0,41518097080.01,85194394000.0,41534618671.49
2025,5,Kota Yogyakarta,719752270160.0,331086997514.0,80529916775.0,32931563647.0,34176145992.0,37116377100.63,165708498394.0,83176458244.14
2025,XVI,Prov. Jawa Timur,12872180937407.0,6084118983477.2,2745048904645.0,1511159292301.42,475820952000.0,459386308768.08,667242515996.67,474234744939.07
2025,1,Kab. Bangkalan,120035233293.0,50432722588.0,360089527536.0,152372721778.13,5864807148.0,3134319676.0,2863177458.0,5916705742.74
2025,#REF!,Kab. Banyuwangi,362065550833.0,217001808673.0,280954314200.0,126483380225.25,24950000000.0,19773675961.07,34336685800.0,3709235797.56
2025,#REF!,Kab. Blitar,249471838268.5,111717649737.41,294046655071.0,101073471327.46,2517539599.05,2160847770.45,12150216998.95,24473627715.87
2025,#REF!,Kab. Bojonegoro,232393905432.0,95890475703.2,28775464743.0,10416849313.0,133146941095.0,145073176026.27,648603154667.0,391075644492.22
2025,#REF!,Kab. Bondowoso,98967405997.0,35192619903.0,190218298878.0,44099177244.0,5000000000.0,4771114501.47,6038133113.0,11552260067.17
2025,#REF!,Kab. Gresik,1083685912376.0,502591559453.77,367265955771.5,151672387864.0,12645000000.0,12047862530.7,80825424566.1,49399451832.29
2025,#REF!,Kab. Jember,471737724107.0,143545697859.35,548510924309.0,194787598313.93,7834439331.0,0.0,44080472578.0,31482255795.99
2025,#REF!,Kab. Jombang,312372602400.0,70340410645.0,417192831521.0,186357044187.0,8273752694.0,0.0,9917908149.0,19948499939.67
